# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.43700002 33645.54501239  2210.51241207
0.43800002 33766.88852499  2445.90468622
0.43900002 33886.75250646  2460.17834856
0.44000002 34003.14718783  2474.23912238
0.44100002 34117.69912612  2940.60462704
0.44200002 34229.31025401  2501.99155159
0.44300002 34338.40877392  2515.63194599
0.44400002 34444.29911517  2299.15707490
0.44500002 34546.64297418  2773.40462940
0.44600002 34646.95476723  2555.38626996
0.44700002 34744.64794313  2801.80854292
0.44800002 34838.69099649  2346.38594981
0.44900002 34931.02089299  2829.41282642
0.45000002 35020.20480290  4264.41054095
0.45100002 35105.24315409  2618.14915851
0.45200002 35188.33537006  2869.25700206
0.45300002 35268.07063402  2641.93129640
0.45400002 35345.33820347  3859.71111474
0.45500002 35419.55109230  3391.77637335
0.45600002 35490.28552387  2676.14510676
0.45700002 35558.32447289  3419.99980989
0.45800002 35622.70393299  2697.88561023
0.45900002 35684.31142201  2708.43936530
0.46000002 35743.78845422  2471.68308875
0.46100002 35799.04708682  2728.96148877
0.46200002 35851.92531355  2987.89959724
0.46300002 35901.23189008  3748.08878697
0.46400002 35947.17833589  3259.51055009
0.46500002 35990.97219474  2767.34598321
0.46600002 36030.98008172  2776.36730179
0.46700002 36067.87122317  3291.55408383
0.46800002 36102.31469005  3809.69693823
0.46900002 36132.95776721  2547.37364332
0.47000002 36160.41224140  2810.20657053
0.47100002 36185.11130131  2818.09660171
0.47200002 36206.55354792  2825.74060558
0.47300002 36225.27049263  3605.86359574
0.47400002 36239.81101299  3873.12998559
0.47500002 36252.28685972  3364.93742581
0.47600002 36261.94934418  3891.81389783
0.47700002 36267.57496333  4160.61639700
0.47800002 36270.22899202  2866.61768426
0.47900002 36270.45614370  3394.91485596
0.48000002 36266.85480884  3401.64980803
0.48100002 36261.57550675  2621.71203340
0.48200002 36251.23836764  2626.40234422
0.48300002 36238.42774608  2630.90997907
0.48400002 36222.97700730  3162.26604263
0.48500002 36204.42775610  3695.02407193
0.48600002 36183.47763922  3964.80475025
0.48700002 36159.03592636  3440.89402185
0.48800002 36130.78262427  2650.19303111
0.48900002 36100.53010301  2918.72799718
0.49000002 36066.94669575  2656.33075005
0.49100002 36030.87162977  2659.07845232
0.49200002 35991.19678971  2927.70404164
0.49300002 35948.82908164  3196.57003346
0.49400002 35903.71570498  2932.43611921
