# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.38000002 25212.75621101  1440.90908572
0.38100002 25386.73135287  2181.98966315
0.38200002 25563.04634008  1615.45678999
0.38300002 25741.08924052  1927.49285364
0.38400002 25921.62645557  1946.06619834
0.38500002 26102.54775154  1511.33758641
0.38600002 26286.33032234  1525.92154750
0.38700002 26470.45981565  1694.63891768
0.38800002 26655.87472738  1710.90740043
0.38900002 26842.40957697  2041.36534504
0.39000002 27030.71575103  2536.56248625
0.39100002 27218.94240037  2240.66344455
0.39200002 27408.40697175  1938.87080104
0.39300002 27598.14055266  1794.15520233
0.39400002 27789.19624860  2140.46294246
0.39500002 27979.70385675  2492.99173175
0.39600002 28170.58593389  2180.82601339
0.39700002 28361.08605276  2201.10399284
0.39800002 28552.90885428  1708.89167589
0.39900002 28743.58276099  2241.99956158
0.40000002 28934.07536085  1914.42318695
0.40100002 29124.07586737  2283.03641541
0.40200002 29314.97261773  1949.29919657
0.40300002 29504.21155289  1966.75083530
0.40400002 29692.82712884  1984.22326690
0.40500002 29880.88548873  2729.61901873
0.40600002 30068.40797671  2386.37931214
0.40700002 30254.86557760  2777.39679162
0.40800002 30440.59448842  2054.28361639
0.40900002 30624.51757652  2071.74871221
0.41000002 30808.15787505  2279.18762759
0.41100002 30990.13149146  1915.19021692
0.41200002 31170.28516633  3089.59881208
0.41300002 31349.50858424  2530.84594792
0.41400002 31527.07421845  1962.56046309
0.41500002 31703.63652673  2373.96841561
0.41600002 31877.31766661  2592.10420888
0.41700002 32050.15977798  2813.36315862
0.41800002 32222.04949753  2632.70267894
0.41900002 32390.10728134  2652.74991204
0.42000002 32557.12820751  2878.37584122
0.42100002 32722.70800598  3314.15602389
0.42200002 32886.05728949  2086.62043389
0.42300002 33046.91491970  2732.31905503
0.42400002 33205.58451899  3810.34100411
0.42500002 33362.42635543  2771.41688867
0.42600002 33515.72783760  2790.68721064
0.42700002 33668.05683518  3674.53189711
0.42800002 33817.47255064  2393.76990793
0.42900002 33964.98641986  2847.96424626
0.43000002 34110.02280816  2646.25569486
0.43100002 34251.08185271  3773.09935569
0.43200002 34390.64892441  2680.40730419
0.43300002 34527.12652609  2472.48764770
0.43400002 34661.40033752  2713.98777504
0.43500002 34792.54498977  2502.97580518
0.43600002 34921.90111410  2975.86994446
0.43700002 35047.42230468  2532.87732999
0.43800002 35169.50085736  3242.27643769
0.43900002 35289.91458443  2562.04792024
0.44000002 35406.61160914  2576.36221583
0.44100002 35521.09085520  2826.05812237
0.44200002 35632.29427112  3314.87249314
0.44300002 35740.87215929  3094.44485820
0.44400002 35845.83584496  2871.25158725
0.44500002 35947.02106896  2885.82698818
0.44600002 36046.07476884  3383.64519891
0.44700002 36142.08189752  3885.99682978
0.44800002 36234.08049823  3416.51161209
0.44900002 36324.19503908  3187.44826574
0.45000002 36410.92929664  2709.51943202
0.45100002 36493.18740420  3463.93351257
0.45200002 36573.21307235  3727.72491907
0.45300002 36649.50175827  3244.58054443
0.45400002 36723.19460368  4260.80885583
0.45500002 36793.46060792  2768.34010734
0.45600002 36860.20400216  3284.79723533
0.45700002 36923.75145406  3804.99276767
0.45800002 36983.39564637  3055.56829312
0.45900002 37040.05066262  2811.33997853
0.46000002 37094.21641268  3334.58474246
0.46100002 37143.82467920  2831.47388949
0.46200002 37190.92476560  2582.90984739
0.46300002 37234.27187078  3628.10762304
0.46400002 37273.95831406  3119.83045875
0.46500002 37311.11960612  3390.46159930
0.46600002 37344.28778387  3400.75772822
0.46700002 37374.04424127  6559.14507522
0.46800002 37401.14838527  2631.17091361
0.46900002 37424.24593197  3166.09135591
0.47000002 37443.66712685  3439.01377026
0.47100002 37460.30518603  3182.62767945
0.47200002 37473.30883791  3456.35080449
0.47300002 37483.56950498  4264.13106899
0.47400002 37489.20986452  3205.32759534
0.47500002 37492.60910790  2944.66965891
0.47600002 37492.95383668  3219.14516900
0.47700002 37488.92033774  2956.75128718
0.47800002 37481.76111832  4308.90346240
0.47900002 37472.02012491  3507.38124994
0.48000002 37458.12791207  4594.42689683
0.48100002 37442.39557633  2707.08532848
0.48200002 37421.38419708  2982.29735494
0.48300002 37397.64287703  2986.57590172
0.48400002 37371.07172324  3262.49471608
0.48500002 37341.21319257  3811.04439908
0.48600002 37308.79219918  2997.94813927
0.48700002 37272.55454160  2728.35112177
0.48800002 37232.36597753  3004.09359129
0.48900002 37190.03871141  4100.20196228
0.49000002 37144.16567213  3009.23472457
0.49100002 37095.70005444  3558.96163192
0.49200002 37043.24162757  5204.76091159
0.49300002 36988.10944489  3014.90094376
0.49400002 36930.06476690  4387.29190227
0.49500002 36868.17254864  3565.88981793
0.49600002 36804.60467538  3018.16174947
0.49700002 36737.00120572  3293.10494418
0.49800002 36666.75860730  3018.95771304
0.49900002 36593.53646838  3018.96690175
0.50000002 36517.21743644  3018.69592248
